city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
iq,2007,47,2007-11-19,0.2284714,0.18865710000000002,0.2345571,0.1996714,297.68142857099997,298.37142857099997,296.93857142900004,305.7,124.2,96.2142857143,52.27,5.74285714286,26.62,7.86,33.3,21.8,80.0
iq,2007,48,2007-11-26,0.16564,0.1793,0.1276,0.18191429999999997,297.88,299.328571429,297.217142857,305.2,65.57,96.52285714290001,129.33,6.94285714286,27.125,8.35,32.3,22.4,293.1
iq,2007,49,2007-12-03,0.29937140000000007,0.3367143,0.2615857,0.3498429,298.52,299.607142857,296.904285714,305.5,57.8,91.6542857143,73.16,8.3,27.9,10.0,33.0,22.8,142.0
iq,2007,50,2007-12-10,0.3138333,0.2335143,0.2426,0.29374290000000003,299.048571429,300.271428571,296.261428571,307.8,42.68,86.7557142857,83.39,9.91428571429,28.85,10.25,34.2,22.6,23.1
iq,2007,51,2007-12-17,0.2698,0.2756857,0.2755143,0.23671430000000002,297.141428571,298.242857143,296.397142857,306.6,89.72,96.0742857143,146.13,5.68571428571,27.625,9.0,32.9,22.4,261.3
iq,2007,52,2007-12-24,0.1992,0.19476670000000001,0.17111110000000002,0.23082220000000003,297.64,298.728571429,296.36857142900004,304.9,62.14,93.4685714286,53.57,7.42857142857,27.7,8.75,32.1,21.7,28.1
iq,2008,1,2008-01-01,0.19147139999999999,0.15541429999999998,0.17601429999999998,0.1872429,299.277142857,300.535714286,294.668571429,308.2,21.4,78.67,19.95,10.7285714286,28.275,11.575,36.0,21.5,39.32635983263598
iq,2008,2,2008-01-08,0.4449333,0.27585,0.3569,0.4697286,296.095714286,296.535714286,295.2,302.1,62.61,95.28,71.84,5.1,25.8,6.3,31.4,22.6,104.4
iq,2008,3,2008-01-15,0.1882286,0.2208286,0.2332429,0.1699714,298.034285714,299.478571429,297.09,305.5,63.92,94.9685714286,95.97,8.58571428571,27.4333333333,9.46666666667,33.8,21.8,125.3
iq,2008,4,2008-01-22,0.27797140000000004,0.32492859999999996,0.2219143,0.29567140000000003,297.207142857,298.342857143,296.25,304.8,93.43,95.1257142857,102.59,5.97142857143,27.18578337208988,8.059328008627128,31.3,21.9,46.3
iq,2008,5,2008-01-29,0.35195,0.37057140000000005,0.3138,0.40297140000000004,298.398571429,299.971428571,297.011428571,307.6,66.0,93.0,110.0,9.08571428571,27.5666666667,8.9,32.2,22.8,121.2
iq,2008,6,2008-02-05,0.2256429,0.17075,0.1981,0.1860714,299.49,300.76428571400004,294.62857142900003,308.4,28.0,78.13142857140001,38.72,11.5571428571,27.866666666700002,11.1,34.5,20.5,5.1
iq,2008,7,2008-02-12,0.17394289999999998,0.1989167,0.1684286,0.17342860000000002,297.77,299.171428571,296.922857143,306.0,103.22,95.7071428571,47.23,6.71428571429,26.6,8.03333333333,31.7,22.1,9.2
iq,2008,8,2008-02-19,0.24095,0.2236,0.1620429,0.1874429,297.095714286,298.321428571,295.608571429,304.1,33.9,92.37,122.64,7.614285714289999,28.0,10.8,33.4,22.0,115.3
iq,2008,9,2008-02-26,0.3493143,0.2227286,0.2677286,0.38787140000000003,296.964285714,297.721428571,296.38142857099996,302.3,70.83,96.9271428571,101.33,5.41428571429,26.85,8.35,32.5,22.5,127.6
iq,2008,10,2008-03-04,0.16974289999999997,0.1386667,0.17005710000000002,0.2008429,297.754285714,299.335714286,295.52,307.9,39.1,88.97285714290001,210.83,8.95714285714,27.18,8.88,33.3,21.9,119.6
iq,2008,11,2008-03-11,0.1292429,0.1729571,0.12602860000000002,0.15065710000000002,298.017142857,299.592857143,295.9,305.5,32.17,89.26857142860001,96.05,9.014285714289999,26.25,7.8,33.2,22.2,64.4
iq,2008,12,2008-03-18,0.2383333,0.2327286,0.12394289999999998,0.20007139999999998,296.755714286,297.992857143,295.47571428599997,305.0,90.5,93.45142857139999,91.87,7.214285714289999,27.18578337208988,8.059328008627128,31.7,22.0,100.9
iq,2008,13,2008-03-25,0.3366,0.3042143,0.3229,0.3773143,297.094285714,297.992857143,295.948571429,303.7,53.36,94.0742857143,62.13,6.55714285714,26.9,8.26666666667,31.7,22.6,282.7
iq,2008,14,2008-04-01,0.2700833,0.1902714,0.19065710000000002,0.2151571,297.694285714,298.842857143,295.854285714,305.4,24.9,90.9571428571,107.0,8.6,27.866666666700002,9.0,33.4,22.5,21.1
iq,2008,15,2008-04-08,0.2843571,0.3536714,0.3217857,0.30282859999999995,297.537142857,298.9,296.63285714299997,306.1,99.96,95.15714285709998,71.45,7.4,28.3,9.0,32.8,21.0,53.1
iq,2008,16,2008-04-15,0.3026143,0.24467139999999998,0.29631430000000003,0.32875709999999997,297.447142857,298.664285714,295.935714286,305.5,45.96,92.1242857143,79.74,7.785714285710001,26.8,8.1,33.6,21.7,61.0
iq,2008,17,2008-04-22,0.2706,0.3713143,0.34422859999999994,0.28307140000000003,296.76,297.414285714,296.38285714299997,301.9,62.52,97.9714285714,42.05,4.88571428571,26.65,7.7,33.0,21.6,85.9
iq,2008,18,2008-04-29,0.06172857,0.1339,0.09471429,0.11784289999999999,298.07285714299996,299.414285714,296.741428571,306.3,115.99,93.66285714290001,42.12,8.68571428571,27.866666666700002,8.0,32.5,22.7,31.2
iq,2008,19,2008-05-06,0.1361571,0.16315710000000003,0.1391571,0.1345571,295.97571428599997,296.87142857099997,294.66571428599997,304.5,47.1,93.15857142860001,50.5,6.97142857143,26.6,8.96666666667,32.4,20.6,18.0
iq,2008,20,2008-05-13,0.19638570000000002,0.29632,0.2641571,0.2255857,294.85,295.421428571,293.244285714,304.4,18.08,91.5042857143,30.08,7.385714285710001,26.1666666667,7.9,31.0,18.0,6.1
iq,2008,21,2008-05-20,0.22101669999999998,0.2353167,0.1804429,0.1994714,296.268571429,296.935714286,295.638571429,303.4,59.4,96.62142857139999,45.69,5.95714285714,26.35,8.85,31.5,21.4,58.2
iq,2008,22,2008-05-27,0.12245,0.1571,0.086,0.1033143,296.741428571,297.69285714299997,295.994285714,304.1,134.66,96.02571428569999,72.04,5.75714285714,27.2,9.2,32.3,21.7,76.1
iq,2008,23,2008-06-03,0.19518570000000002,0.15771429999999997,0.1844286,0.1336143,296.4,297.357142857,295.21,304.4,73.01,93.9828571429,30.09,6.77142857143,26.9,7.55,31.1,20.4,13.6
iq,2008,24,2008-06-10,0.29374290000000003,0.2643667,0.2466286,0.29195709999999997,296.187142857,297.364285714,293.891428571,305.8,12.9,88.81,13.27,9.3,27.18578337208988,8.059328008627128,32.452437325905294,17.8,6.4
iq,2008,25,2008-06-17,0.2240286,0.1754714,0.2656571,0.2452143,296.742857143,297.65,295.934285714,304.4,57.87,95.86,111.18,6.95714285714,27.18578337208988,8.059328008627128,32.452437325905294,21.0,79.8
iq,2008,26,2008-06-24,0.1970429,0.2779833,0.21394290000000002,0.2656143,296.458571429,297.25,295.19285714299997,304.8,61.8,93.7957142857,89.88,7.385714285710001,27.18578337208988,8.059328008627128,32.452437325905294,18.0,93.5
iq,2008,27,2008-07-01,0.30482859999999995,0.2336714,0.2489143,0.2558143,296.542857143,297.80714285700003,293.83,304.9,9.4,86.5242857143,0.0,9.44285714286,27.18578337208988,8.059328008627128,32.452437325905294,20.8,1.3
iq,2008,28,2008-07-08,0.15385,0.14958570000000002,0.3294429,0.13288570000000002,296.54571428599996,297.478571429,293.594285714,305.9,7.47,85.6557142857,0.0,9.27142857143,27.18578337208988,8.059328008627128,32.452437325905294,21.0,0.0
iq,2008,29,2008-07-15,0.2323857,0.21395709999999998,0.2203,0.1984286,296.078571429,297.407142857,294.69142857099996,304.6,27.33,93.05571428569999,62.84,8.44285714286,27.18578337208988,8.059328008627128,32.452437325905294,21.0,44.2
iq,2008,30,2008-07-22,0.3270167,0.2091167,0.2837667,0.30955,296.54571428599996,297.314285714,295.00285714299997,306.8,47.59,92.77714285709999,52.36,8.6,26.6,9.775,32.4,20.8,18.1
iq,2008,31,2008-07-29,0.3548,0.34655,0.2674167,0.3921167,297.044285714,298.5,295.37,307.5,39.0,92.04857142860001,44.63,9.77142857143,26.68,11.24,33.4,20.6,36.4
iq,2008,32,2008-08-05,0.2002,0.2513857,0.2113429,0.1997286,297.31,298.571428571,295.505714286,307.4,143.35,91.09285714290002,32.45,9.74285714286,27.4,12.1,34.2,18.5,18.1
iq,2008,33,2008-08-12,0.4303714,0.4330143,0.4369143,0.4657286,297.214285714,298.5,295.347142857,305.6,39.69,90.72714285709999,26.03,9.34285714286,27.9,11.225,34.8,19.8,11.0
iq,2008,34,2008-08-19,0.2833,0.30447140000000006,0.2744571,0.3805,299.228571429,300.30714285700003,294.418571429,310.2,33.0,78.2771428571,12.88,13.5571428571,28.0,14.075,38.6,19.2,7.9
iq,2008,35,2008-08-26,0.3181857,0.3197667,0.30817140000000004,0.3236,298.57428571400004,300.142857143,295.092857143,310.4,37.0,84.49142857140001,58.2,10.7428571429,27.8333333333,12.5333333333,35.1,20.4,44.0
iq,2008,36,2008-09-02,0.3398,0.3691,0.2888,0.3092333,298.531428571,300.071428571,294.861428571,309.3,29.0,83.05,34.59,10.6571428571,27.35,13.225,36.2,20.4,8.1
iq,2008,37,2008-09-09,0.2319,0.27625,0.2612,0.2327833,296.921428571,298.242857143,295.484285714,305.9,59.1,92.6528571429,86.14,7.685714285710001,27.9666666667,12.583333333299999,36.2,20.8,16.5
iq,2008,38,2008-09-16,0.2168,0.2773333,0.20893330000000002,0.3362667,297.588571429,298.428571429,295.30714285700003,306.7,53.5,88.52571428569999,65.43,8.57142857143,27.8,11.6,35.6,20.7,50.1
iq,2008,39,2008-09-23,0.41495,0.36342859999999994,0.3224,0.4006857,297.66,298.62142857099997,295.49,309.3,63.27,90.18142857139999,61.38,8.15714285714,27.75,12.45,37.0,20.8,26.9
iq,2008,40,2008-09-30,0.3930857,0.37827140000000004,0.3437,0.4048429,299.178571429,301.15,294.761428571,310.2,121.3,79.5028571429,24.28,12.7857142857,27.18578337208988,8.059328008627128,36.0,19.6,1.0
iq,2008,41,2008-10-07,0.1605571,0.1638714,0.19493329999999998,0.2061143,300.101428571,301.407142857,295.361428571,310.4,53.9,78.4542857143,69.47,12.014285714300001,30.0333333333,13.9666666667,37.0,21.5,57.7
iq,2008,42,2008-10-14,0.2882,0.22785709999999998,0.2807571,0.35797140000000005,298.35,299.9,295.91571428599997,310.5,67.9,88.85714285709999,69.39,9.97142857143,26.45,9.1,34.7,21.0,24.9
iq,2008,43,2008-10-21,0.3291571,0.2279,0.2733429,0.2568429,297.86714285700003,298.98571428599996,296.701428571,305.0,111.9,93.8542857143,52.65,8.71428571429,27.3333333333,10.0666666667,35.5,21.5,24.2
iq,2008,44,2008-10-28,0.1617429,0.1962,0.1982714,0.2196143,298.372857143,299.8,296.825714286,308.5,149.1,92.6085714286,43.6,8.57142857143,27.4,11.35,35.0,21.2,0.0
iq,2008,45,2008-11-04,0.5010286,0.445,0.4276857,0.5457286,298.464285714,299.528571429,297.468571429,307.2,107.48,95.29,57.85,7.085714285710001,27.82,12.1,35.6,21.2,109.0
iq,2008,46,2008-11-11,0.3042857,0.2946429,0.3062714,0.4003857,298.49857142900004,300.221428571,296.01,309.6,63.9,88.3285714286,60.36,10.0142857143,28.3,12.8666666667,36.0,20.5,42.6
iq,2008,47,2008-11-18,0.1930571,0.1965286,0.17625710000000003,0.1830571,298.89,300.30714285700003,297.741428571,307.2,199.52,94.1414285714,59.44,7.814285714289999,27.9666666667,12.1,34.5,21.7,10.6
iq,2008,48,2008-11-25,0.2510143,0.2883143,0.2537,0.3213,298.53,299.721428571,297.577142857,306.1,90.68,95.26,81.11,7.1,26.1,8.35,33.5,21.0,59.0
iq,2008,49,2008-12-02,0.1643667,0.19635,0.1731333,0.15491670000000002,298.111428571,299.12857142900003,297.044285714,305.2,139.55,94.64,45.03,7.1428571428600005,26.96,10.64,33.7,21.0,80.0
iq,2008,50,2008-12-09,0.28941669999999997,0.34778000000000003,0.2748286,0.2580857,298.651428571,300.214285714,296.182857143,308.9,53.25,88.5514285714,64.03,9.2,27.8,11.175,35.0,21.2,17.2
iq,2008,51,2008-12-16,0.1783857,0.2191714,0.2497286,0.1923,298.528571429,300.257142857,296.847142857,306.3,57.61,91.77714285709999,70.92,9.05714285714,27.825,12.15,35.0,20.5,51.0
iq,2008,52,2008-12-23,0.2634125,0.219875,0.2000875,0.226625,299.55714285700003,300.771428571,295.594285714,308.3,41.6,81.86857142859999,55.11,10.3428571429,28.08,12.02,35.4,21.2,0.5
iq,2009,1,2009-01-01,0.15128570000000002,0.16168570000000002,0.1532714,0.11944289999999999,298.7018524007227,299.22557794902906,295.2463564512932,303.42710926694326,40.15181881051176,82.161959098991,45.760388080388076,4.903754198774744,27.18578337208988,8.059328008627128,32.452437325905294,22.10214979195562,39.32635983263598
iq,2009,2,2009-01-08,0.2299167,0.12234,0.2611667,0.22305,297.72571428599997,299.007142857,296.784285714,304.6,93.55,95.22285714290001,52.28,7.5,27.2666666667,11.1,34.8,21.1,86.1
iq,2009,3,2009-01-15,0.1884857,0.1881857,0.2039143,0.2775,296.682857143,297.414285714,296.418571429,304.0,149.77,98.61,72.03,3.7142857142900003,27.18,10.24,33.3,21.1,72.8
iq,2009,4,2009-01-22,0.18845710000000002,0.19931429999999997,0.2027,0.2139286,296.55,297.51428571400004,295.137142857,303.5,53.81,92.46714285709999,76.16,6.485714285709999,27.5666666667,10.7,34.0,21.8,11.2
iq,2009,5,2009-01-29,0.16673329999999997,0.17373329999999998,0.19043329999999997,0.16171670000000002,297.495714286,298.8,296.51428571400004,304.4,66.1,94.92857142860001,118.54,8.14285714286,27.65,11.65,33.9,21.1,67.8
iq,2009,6,2009-02-05,0.2799143,0.2402857,0.1957286,0.3076571,297.405714286,298.19285714299997,296.84,302.7,93.3,97.00714285709999,149.06,5.18571428571,27.4666666667,12.333333333299999,35.0,21.0,44.1
iq,2009,7,2009-02-12,0.1702714,0.15111429999999998,0.1404714,0.1429714,297.32285714299996,298.471428571,296.194285714,305.7,48.72,94.2342857143,60.51,7.17142857143,28.1,12.333333333299999,35.0,21.2,14.0
iq,2009,8,2009-02-19,0.18878570000000003,0.15945710000000002,0.1568714,0.20298570000000002,297.685714286,299.01428571400004,296.254285714,306.7,124.0,92.9057142857,124.8,6.82857142857,27.7,12.54,35.0,20.5,111.4
iq,2009,9,2009-02-26,0.28236,0.3051167,0.2940833,0.3160167,297.391428571,298.864285714,296.494285714,306.6,102.72,95.12142857139999,147.44,7.07142857143,26.58,10.52,33.2,20.5,84.1
iq,2009,10,2009-03-05,0.36207140000000004,0.3367,0.3453,0.3792857,297.844285714,299.0,296.71,304.6,87.28,94.37857142860001,58.56,6.8,28.4,11.45,35.0,21.0,49.1
iq,2009,11,2009-03-12,0.20342860000000001,0.1784429,0.2259714,0.2018714,297.05857142900004,298.01428571400004,296.715714286,304.0,108.83,98.1342857143,97.8,6.02857142857,27.3,11.8,33.8,21.0,0.0
iq,2009,12,2009-03-19,0.15788329999999998,0.1921,0.21372860000000002,0.20138570000000003,297.36571428599996,298.25,296.5,304.6,66.83,95.70857142860001,106.68,6.18571428571,27.8,10.5,33.7,21.0,14.3
iq,2009,13,2009-03-26,0.2235857,0.2591333,0.2632857,0.3057857,297.152857143,298.321428571,296.184285714,303.3,49.93,94.9028571429,100.78,6.3571428571399995,28.5,11.5,34.4,21.5,45.0
iq,2009,14,2009-04-02,0.08905714,0.05895,0.08927143,0.09934286,297.245714286,298.385714286,296.54571428599996,304.5,63.3,96.3957142857,131.17,6.74285714286,27.95,10.9,34.2,21.7,19.0
iq,2009,15,2009-04-09,0.1468429,0.1416571,0.14118570000000003,0.1487714,297.89,298.9,295.804285714,306.8,50.64,89.67285714290001,133.47,9.02857142857,27.133333333299998,10.8666666667,35.0,21.0,134.9
iq,2009,16,2009-04-16,0.2236,0.1788286,0.175,0.2161429,296.635714286,297.62142857099997,296.135714286,304.7,74.5,97.3,99.77,6.38571428571,26.9,10.833333333299999,33.0,21.2,87.3
iq,2009,17,2009-04-23,0.19534289999999999,0.2856714,0.16118570000000002,0.20238570000000003,297.54571428599996,298.278571429,296.887142857,303.6,62.74,96.66428571430001,52.74,4.985714285709999,26.8,8.7,34.4,21.2,41.2
iq,2009,18,2009-04-30,0.2835857,0.3455143,0.2374429,0.3161286,297.404285714,298.321428571,296.448571429,303.6,93.8,95.0785714286,99.89,6.27142857143,27.15,10.75,34.0,21.0,30.8
iq,2009,19,2009-05-07,0.1907571,0.2645571,0.2538857,0.2192,297.562857143,298.542857143,296.484285714,306.8,59.5,95.1,30.73,7.1428571428600005,28.1,10.5,35.0,22.0,44.0
iq,2009,20,2009-05-14,0.2077429,0.22785709999999998,0.2542,0.2160429,297.607142857,299.007142857,296.271428571,306.5,46.43,93.29857142860001,38.51,9.07142857143,28.075,11.425,35.0,22.0,11.2
iq,2009,21,2009-05-21,0.3312143,0.2172,0.2093857,0.3445143,297.724285714,299.521428571,296.012857143,307.1,39.89,91.79,66.46,10.0714285714,28.35,11.45,34.6,21.4,50.5
iq,2009,22,2009-05-28,0.2383429,0.1973167,0.1655,0.19014289999999998,296.70428571400004,297.521428571,296.26428571400004,305.1,73.0,97.74285714290001,40.04,5.61428571429,27.6,10.266666666699999,34.4,21.0,19.3
iq,2009,23,2009-06-04,0.114,0.09244286,0.09747143,0.1262857,296.125714286,296.778571429,295.267142857,302.5,53.91,95.50714285709999,42.22,6.07142857143,28.1,11.8,34.0,22.2,39.32635983263598
iq,2009,24,2009-06-11,0.1871286,0.1578,0.1434571,0.1994714,295.104285714,295.778571429,293.91,305.2,112.31,94.13,8.74,6.24285714286,24.6666666667,8.63333333333,33.5,20.0,23.9
iq,2009,25,2009-06-18,0.2916714,0.3070286,0.35622859999999995,0.3891143,296.031428571,297.314285714,294.862857143,305.2,45.97,93.9714285714,43.32,7.714285714289999,27.05,10.9,33.5,19.4,21.0
iq,2009,26,2009-06-25,0.2708,0.2051833,0.2401286,0.2001571,297.217142857,298.521428571,296.11,305.6,66.41,94.55571428569999,141.65,8.64285714286,27.375,11.125,33.4,21.2,40.6
iq,2009,27,2009-07-02,0.18685710000000003,0.17691429999999997,0.2230714,0.2189857,296.452857143,297.821428571,295.357142857,304.6,55.5,94.53857142860001,68.15,8.64285714286,27.45,10.7,33.4,21.4,14.0
iq,2009,28,2009-07-09,0.3859143,0.2903833,0.33642859999999997,0.2927857,296.065714286,296.992857143,295.167142857,306.2,39.67,95.38571428569999,91.4,8.12857142857,27.6,10.7666666667,33.4,21.6,2.0
iq,2009,29,2009-07-16,0.21965,0.37805,0.2238714,0.2659,296.527142857,297.664285714,295.411428571,306.8,40.1,94.6242857143,65.19,7.27142857143,26.825,10.425,34.5,21.3,38.9
iq,2009,30,2009-07-23,0.20788330000000002,0.28085,0.1756,0.2616,296.525714286,297.964285714,294.052857143,306.7,12.93,88.23,35.82,9.52857142857,26.95,10.25,32.2,21.0,20.4
iq,2009,31,2009-07-30,0.15435710000000002,0.1152714,0.1534571,0.1559,297.087142857,298.23571428599996,295.04571428599996,307.9,39.3,89.9714285714,51.77,9.75714285714,27.0,11.5,33.5,20.5,32.0
iq,2009,32,2009-08-06,0.395,0.3527333,0.4842857,0.4019143,297.37,298.87857142900003,294.82428571400004,307.9,34.4,87.8114285714,9.79,11.7571428571,27.975,12.1,35.4,20.5,39.32635983263598
iq,2009,33,2009-08-13,0.3308857,0.4083,0.4433571,0.33477140000000005,298.357142857,299.98571428599996,295.507142857,308.2,43.2,87.11,35.23,11.3428571429,27.7,11.5,33.4,21.0,20.1
iq,2009,34,2009-08-20,0.2206286,0.1943571,0.2785714,0.2604571,298.67714285700004,300.107142857,294.708571429,309.3,25.3,80.64,6.52,10.9285714286,28.32,12.86,36.2,21.2,1.0
iq,2009,35,2009-08-27,0.2453429,0.18598570000000003,0.18134289999999997,0.2820571,298.99714285700003,300.921428571,296.444285714,310.4,45.34,88.1771428571,95.83,11.7857142857,29.0,13.0,36.2,22.0,27.2
iq,2009,36,2009-09-03,0.5083571,0.4544286,0.5383143,0.5148286,297.388571429,298.45,296.388571429,305.0,78.37,94.99285714290001,83.02,7.6428571428600005,27.6,13.2,34.2,21.0,47.5
iq,2009,37,2009-09-10,0.18961670000000003,0.192,0.2368143,0.2696857,299.85571428599997,300.75,294.314285714,310.0,9.3,75.2328571429,13.74,13.042857142899999,29.1666666667,14.1333333333,37.4,21.4,6.1
iq,2009,38,2009-09-17,0.26632,0.3133667,0.1956571,0.30707140000000005,299.47,300.814285714,294.61857142900004,310.0,23.01,78.11857142859999,40.17,11.6,28.85,12.75,37.2,20.4,0.8
iq,2009,39,2009-09-24,0.29431430000000003,0.27067140000000006,0.30207140000000005,0.2540143,299.32428571400004,301.028571429,295.827142857,309.8,33.0,83.7628571429,78.68,11.0,28.866666666700002,13.3,37.0,21.0,8.1
iq,2009,40,2009-10-01,0.2063,0.2552571,0.2799571,0.20665709999999998,298.034285714,299.571428571,296.344285714,307.4,79.1,91.5757142857,57.18,8.514285714289999,27.95,12.225,35.2,20.5,33.1
iq,2009,41,2009-10-08,0.2322714,0.2725,0.2715714,0.2853857,298.707142857,300.12857142900003,296.56142857099996,308.3,43.94,89.31,20.58,9.28571428571,27.64,11.66,34.8,21.0,29.4
iq,2009,42,2009-10-15,0.2974143,0.2821714,0.2559286,0.3197857,299.737142857,301.0,295.35,311.3,18.1,79.2228571429,30.49,11.885714285699999,27.75,10.65,34.2,21.2,11.2
iq,2009,43,2009-10-22,0.2968,0.3084857,0.3623,0.3616571,298.85571428599997,300.285714286,296.918571429,307.2,67.4,90.65714285709998,82.59,8.57142857143,27.7333333333,12.2,35.3,21.0,137.1
iq,2009,44,2009-10-29,0.2907571,0.23795,0.3176857,0.2616,298.678571429,300.071428571,297.44285714299997,310.8,84.54,93.8085714286,77.38,8.34285714286,27.8,11.32,35.2,21.0,11.2
iq,2009,45,2009-11-05,0.38867140000000006,0.3728167,0.2499,0.3730143,299.161428571,300.478571429,297.14,309.7,47.31,90.3728571429,45.79,10.185714285700001,29.866666666700002,12.7333333333,36.8,21.2,3.5
iq,2009,46,2009-11-12,0.3688714,0.3799571,0.38002859999999994,0.46792860000000003,300.321428571,301.785714286,296.92571428599996,308.7,31.65,84.3114285714,96.23,10.457142857100001,28.94,11.96,35.3,21.9,88.2
iq,2009,47,2009-11-19,0.40705,0.3351,0.3665,0.38935,300.48571428599996,301.75,296.108571429,311.0,47.0,80.7871428571,29.72,11.9285714286,28.9,12.333333333299999,36.2,22.3,39.1
iq,2009,48,2009-11-26,0.3361143,0.2877667,0.3254571,0.3576,299.455714286,300.614285714,297.22571428599997,308.7,60.7,89.5942857143,38.17,8.71428571429,28.4333333333,11.833333333299999,36.2,21.8,17.0
iq,2009,49,2009-12-03,0.34852859999999997,0.2904,0.4106143,0.3704571,298.762857143,299.935714286,296.97,308.9,134.43,91.70857142860001,73.45,7.75714285714,28.025,10.375,35.3,22.2,49.0
iq,2009,50,2009-12-10,0.1922,0.1935286,0.2398857,0.2858857,299.198571429,300.678571429,296.595714286,308.6,49.32,87.75285714290001,85.62,10.4428571429,28.55,11.0,35.2,21.2,41.9
iq,2009,51,2009-12-17,0.2176,0.2403,0.1817714,0.2623,298.347142857,299.35,296.905714286,307.5,208.87,92.95857142860001,81.21,6.67142857143,28.2,11.125,35.6,22.0,54.1
iq,2009,52,2009-12-24,0.21042220000000003,0.2571375,0.2211333,0.30025559999999996,297.18142857099997,298.185714286,296.55714285700003,302.9,66.3,96.88571428569999,98.79,5.25714285714,27.2,8.2,32.2,21.8,31.2
